SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,-1.2624092480597617,1,1,0.2183279151285997,-0.9522213328687108,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,-0.9370902583083307,1,0,0.28077646439266857,-0.7111099363859771,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,-1.3030741217786905,1,0,-1.4875035095057105,-1.0023853037986672,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0.8521641853245395,1,0,0.6373905483480111,0.9281924153617106,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,0,1.3808075436706149,1,0,1.2454422122350002,2.0117558098500288,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,1,1,-1.3030741217786905,1,0,-1.505580721134783,-1.0026231502125593,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.9741588064813261,0,1,-0.7857790217226176,-0.034350399258088464,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,0,1.0961534276381126,1,1,1.0580965644427927,1.4158640534454319,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.28285595325953533,1,1,0.9331994659146544,0.6135216097825494,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-0.9777551320272596,1,0,0.6981957147367098,-0.6777249488360406,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0.8114993116056106,1,0,-1.490790275256451,-0.587991983594955,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0.2015262058216776,1,1,1.1254752623329725,0.622494906306658,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,-1.2624092480597617,1,1,-0.34863917687413365,-0.9615838326155518,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,-0.12379278392975333,0,1,-0.8120731477285416,-0.5036862410708604,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0.689504690448824,1,0,1.2503723608611106,1.2176947458708418,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,-0.24578740508653993,1,0,-1.4677829150012676,-0.7810367820702351,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1.0961534276381126,1,1,0.8066589845111456,1.2512959574334073,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0,0,1.0961534276381126,1,1,1.31282091012518,1.6861440692318344,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,-0.1644576576486822,1,0,1.1057546678285297,0.22706443201051987,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0.6488398167298951,1,1,1.025228906935388,1.0294717428771911,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.0184200057461885,1,0,1.1944973430985224,-0.6734004685834581,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.3030741217786905,1,0,0.13451538848471703,-0.9810439937521728,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.4897766474001132,1,0,-0.11034865994544871,-0.40826658429762896,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,0,-1.2217443743408327,1,0,-1.4875035095057105,-0.9854765860110698,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,-0.12379278392975333,1,1,-0.3075546049898776,-0.295721985724171,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,1,0.2015262058216776,1,1,0.507563301193762,0.3567555947854672,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,-0.1644576576486822,1,1,-0.21223839821840368,-0.2675696192798593,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1.2181480487948992,1,1,1.1682032170925987,1.6768896814913081,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.079531584664891,1,1,0.6620412914785647,0.2996508330501161,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0.8521641853245395,1,1,1.2799532526177753,1.427669884534982,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,1,1,-1.181079500621904,1,1,-0.21388178109377384,-0.9136902138182014,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,-0.36778202624332657,1,0,-1.4546358519983056,-0.8003023415954899,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,1.0961534276381126,1,1,0.9562068261698374,1.3571159892140994,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0.6488398167298951,1,1,0.816519281763367,0.8430650215896252,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,1,0,-0.20512253136761108,1,1,1.3407584190064739,0.28555302742669736,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,0,1.2181480487948992,1,1,1.3966334367690623,1.9616134613213356,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,0,-0.7744307634326152,1,0,-1.4661395321258974,-0.8844783497120069,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,-0.4084468999622554,1,0,-1.490790275256451,-0.8219896100621907,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,-1.3030741217786905,1,0,-1.490790275256451,-1.0024285486011928,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,1.584131912265259,1,1,0.6143831880928277,1.6256662128994688,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,-0.6117712685568998,1,1,0.6719015887307861,-0.3597242934623911,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,-1.3030741217786905,0,0,-1.306731393214984,-1.0000068396597468,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-0.6117712685568998,0,1,-0.5474885047939326,-0.6603405382206592,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,1.1774831750759704,1,1,0.7918685386328134,1.4186965880108735,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0.16086133210274875,1,0,-1.4858601266303404,-0.7181372167964235,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,0,1.5434670385463303,1,1,-1.449705703372195,-0.36519476098190784,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,1.014823680200255,1,1,1.3308981217542526,1.6726300684425142,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,1,1,-0.44911177368118427,1,0,0.32843456777840563,-0.33027458294230466,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-0.6931010159947575,1,1,1.10904143357927,-0.32439328979879256,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.4861803218541797,1,1,1.155056154089637,0.9177055507491981,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,-1.2624092480597617,1,0,0.5124934498198724,-0.9435507499622829,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.9334939327623972,1,0,0.5338574271996858,0.9871567036056719,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,1,0,1.3808075436706149,1,1,-1.477643212253489,-0.46472267399509265,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.689504690448824,1,0,-1.4743564465027486,-0.5832134329158515,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,-0.6117712685568998,1,1,0.10986464535416343,-0.4488302090668522,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,-0.8964253845894018,1,0,-0.6510216259422578,-0.7981617238704615,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.3030741217786905,0,1,-0.9616209893872334,-0.9954661353945352,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-1.2624092480597617,1,0,0.8461001735200315,-0.9353558598836393,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0.3641857006973931,1,0,0.2922801445202605,0.35584745393242495,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,-1.099749753184046,1,1,-1.4727130636273782,-0.9683948890133692,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,0.038866710945962134,1,1,1.4426481572794292,0.5567844288686677,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,1.584131912265259,1,1,0.7031258633628208,1.6092548103409186,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,-1.3030741217786905,1,0,-0.47353627540227183,-0.9890442822194503,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.1404146269029751,1,1,0.8477435563954017,-0.8139460767923874,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,1.2588129225138283,0,1,-0.6953929635772543,0.17873836518791114,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,-0.4084468999622554,1,1,-1.4957204238825617,-0.8075890908210912,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1.584131912265259,1,0,0.5207103641967237,1.507975482825438,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,1,0,-0.8150956371515441,1,0,0.9463465289176161,-0.46560919244687204,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,-1.3030741217786905,1,1,-0.6658120718205901,-0.991574103167211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.2217443743408327,1,1,-1.4858601266303404,-0.9857792996287505,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2624092480597617,1,1,-1.4792865951288592,-0.9932390280644552,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.3030741217786905,1,1,0.21504114937785893,-0.97998449609029,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1.584131912265259,1,1,0.8017288358850352,1.746600303162937,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,1,1.4214724173895437,1,0,1.5363209811755327,2.237320699824729,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,1.4621372911084725,1,1,1.3046039957483289,2.111499946875843,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,-0.8964253845894018,1,1,0.3136441219000734,-0.6542646434657808,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.1774831750759704,1,1,1.3308981217542526,1.7944506771577613,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0.2015262058216776,1,1,0.6061662737159764,0.35005265039396444,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0.6488398167298951,1,1,1.17806351434482,1.0853007829380306,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.855760510870473,1,1,1.155056154089637,-0.5074269164893442,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,-1.0184200057461885,1,1,1.3308981217542526,-0.6521888929445413,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0.4861803218541797,1,1,1.1073980507038998,0.9462471204162423,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,1,0,-0.6931010159947575,1,1,0.8723942995259553,-0.3449345709985591,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,0,1.4621372911084725,1,1,1.4952364092912767,2.213168477614056,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,-0.855760510870473,1,0,-1.4447755547460843,-0.8976031472785946,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,-0.24578740508653993,1,0,-1.4891468923810807,-0.7906803730334939,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,-0.0424630364918956,1,0,0.37116252253803184,0.02874376762708934,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1.3808075436706149,1,1,1.3670525450123976,2.122030056290881,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1,1,1.299477796232757,1,0,-0.12020895719767005,0.6644207423554447,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1,1,-0.6117712685568998,0,0,-0.6115804369333722,-0.6596053765777201,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0,0,1.5028021648274015,1,1,1.5428945126770137,2.360417030214488,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0.7301695641677529,1,1,0.7343501379948549,0.9234138646826069,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,-0.8150956371515441,1,1,1.1616296855911175,-0.4232941531753529,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.0590848794651173,1,0,-1.4957204238825617,-0.9553133362493073,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-1.099749753184046,1,0,-0.32398843374358,-0.8712886849416305,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.40485057441632194,1,0,0.7047692462381909,0.5348593139880748,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,0,-1.1404146269029751,1,1,0.6669714401046751,-0.8275033223842333,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.5028021648274015,1,1,0.8263795790155888,1.6862738036394118,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,1.3401426699516858,0,1,-0.27140018173173225,0.5927641045701537,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,-0.4897766474001132,1,0,-1.4546358519983056,-0.8153731552757396,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.3030741217786905,1,0,-0.6773157519481818,-0.9917254599760513,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.4861803218541797,1,1,0.9496332946683569,0.8054636657934209,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,1.1774831750759704,1,1,1.1879238115970419,1.8598151961755451,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0.8928290590434683,1,1,0.9775708035496508,1.2707128737675026,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
1,1,0,0.6081749430109663,1,1,0.1854602576211949,0.5221237196442197,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.7744307634326152,1,0,-0.3059112221145072,-0.6670651050134249,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,-1.3030741217786905,1,1,0.4582618149326548,-0.9767843807033791,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0.5675100692920374,1,1,0.6636846743539349,0.7056114167612924,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.3030741217786905,1,0,0.18874702337193516,-0.9803304545104967,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-0.0424630364918956,1,1,1.2832400183685155,0.4666838828061127,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,1.299477796232757,1,1,-0.32398843374358,0.5775203116798007,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,1.584131912265259,1,1,1.5741187873090483,2.4752536033218147,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,0,-0.0017981627729667332,1,1,0.985787717926502,0.28994237488306857,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,-1.2624092480597617,1,0,-0.09720159694248683,-0.9597675509094671,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,-1.181079500621904,1,0,0.14273230286156824,-0.8977761264886979,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.5268451955731086,0,1,-0.6921061978265138,-0.14263538478275273,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,-0.9370902583083307,1,1,0.90361857415799,-0.606976451903792,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,1,0,-0.0017981627729667332,1,1,1.1698465999679688,0.4032870023032542,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0.8114993116056106,1,1,0.5124934498198724,0.8694011063278524,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,-1.2624092480597617,1,0,-1.4677829150012676,-0.9913362567533189,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.7337658897136864,1,0,-1.490790275256451,-0.8670723166953626,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,-0.7744307634326152,1,1,0.8510303221461424,-0.46647408849738853,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1.4214724173895437,1,1,-0.34699579399876324,0.5782987181252653,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,0,-0.8150956371515441,0,0,-0.9731246695148251,-0.8161515617212044,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,0,0.6081749430109663,1,1,1.0482362671905714,0.923608466293973,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,0,-0.32711715252439766,1,1,0.31528750477544354,-0.2334927148895097,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.5675100692920374,1,0,-1.4743564465027486,-0.5584990282723428,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,-1.2217443743408327,1,0,0.9825009521757617,-0.8927813517969653,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.3030741217786905,1,1,-0.5442017390431921,-0.9899740454737556,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.7744307634326152,1,1,-0.31248475361598826,-0.6790006705105525,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.1404146269029751,1,1,-0.02160598467545584,-0.8584233561901977,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,1.4621372911084725,1,1,0.992361249427983,1.8742373378179074,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
1,1,0,-0.530441521119042,1,1,0.28406323014340934,-0.3780384673320777,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.8964253845894018,1,0,0.18053010899508398,-0.6522970049508559,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,1.5028021648274015,0,1,-0.6707422204467007,0.31156477614598077,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,1.5434670385463303,1,1,-1.334668902096278,-0.2647803295169436,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,1.5434670385463303,1,0,0.7540707324992981,1.7417568852800447,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0.4455154481352508,1,0,0.12629847410786585,0.2686659320403629,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0.28285595325953533,1,1,1.4820893462883145,0.9217273173840999,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,0,-1.3030741217786905,1,1,0.15259260011379006,-0.9808061473382806,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.5675100692920374,1,0,-0.17772735783562849,0.18003570926368587,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.3030741217786905,1,0,-1.4809299780042293,-1.0022988141936156,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,-0.8150956371515441,1,1,-0.16786706058340714,-0.6700057515851809,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.4084468999622554,0,1,-0.659238540319109,-0.5798403383188372,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-0.0424630364918956,1,0,0.8559604707722529,0.23084835223152952,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.7744307634326152,1,0,-1.4940770410071915,-0.8835702088589646,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,1.4214724173895437,0,1,-0.282903861859324,0.696573253033395,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,0,0,0.9334939327623972,1,0,1.1041112849531591,1.402587899070004,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.3030741217786905,0,0,-1.1538967858055516,-0.9979959563422959,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.2217443743408327,1,0,0.20025070349952667,-0.9186633661086712,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
1,1,0,0.079531584664891,1,0,1.2175047033537059,0.48212227730783214,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,0,1.0554885539191838,1,0,-1.531874847140707,-0.5534610087780844,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,-0.44911177368118427,1,1,-0.35521270837561447,-0.5124433135823399,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,-0.6117712685568998,1,1,1.2684495724901832,-0.22977366187228884,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,1,-1.099749753184046,1,0,0.9693538891727995,-0.7620739361626611,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.08312791021082447,1,0,-1.4480623204968246,-0.7154560390398224,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,1.2588129225138283,1,0,0.02605211871028124,0.7482724144530182,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,1.4214724173895437,1,0,1.4278577114010969,2.0925587233695317,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,1,0,0.12019645838381987,1,1,0.8855413625289174,0.4166064014812082,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,1.584131912265259,1,0,0.7573574982500384,1.8089809308064386,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,-1.2624092480597617,1,0,-1.4792865951288592,-0.9967851018715729,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,-0.6524361422758286,1,1,0.9052619570333601,-0.3126523259130312,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0.16086133210274875,1,1,1.1238318794576023,0.6127432033370845,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
0,1,1,0.6081749430109663,1,0,0.15423598298916022,0.29664531927457133,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,1.2181480487948992,1,1,0.8230928132648481,1.5046240106296864,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0,-0.6931010159947575,1,1,0.9611369747959484,-0.36949761883322735,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
